Item,Time (s),Image,Intensity (Cnt/s),DLS Temp (C),Radius (nm),Amplitude,%PD,Mw-R (kDa),Baseline,SOS,Measurement ID,Well,Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,Acq Time (s),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,Time Stamp,Laser Power (%)
C11,1.5e+03,View,1904572,25.0,270.8,0.667,0.0,1656790.7,0.947,65111.219,35,C11,19045720,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:33:36,10.0
C12,1.5e+03,View,553151,25.0,431.0,0.390,Multimodal,4911613.6,1.464,5435.006,36,C12,5531506,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:34:15,10.0
D1,1.6e+03,View,87166,25.0,34.3,0.027,Multimodal,13177.6,1.013,74.155,37,D1,871664,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:35:00,10.0
D2,1.6e+03,View,302555,25.0,19.6,0.048,0.0,3558.2,1.000,17.327,38,D2,3025552,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:35:39,10.0
D3,1.7e+03,View,130718,25.0,0.3,-0.001,29.2,0.2,1.003,49.169,39,D3,1307178,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:36:17,10.0
D4,1.7e+03,View,100856,25.0,0.5,0.024,Multimodal,0.6,1.010,110.964,40,D4,1008563,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:36:55,10.0
D5,1.7e+03,View,219459,25.0,21.7,0.016,0.0,4507.7,1.000,3.097,41,D5,2194586,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:37:35,10.0
D6,1.8e+03,View,176038,25.0,0.4,0.011,Multimodal,0.3,1.002,22.321,42,D6,1760384,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:38:14,10.0
D7,1.8e+03,View,109887,25.0,--,0.000,--,--,1.000,10000000.000,43,D7,1098870,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:38:52,10.0
D8,1.9e+03,View,114980,25.0,--,0.000,--,--,1.000,10000000.000,44,D8,1149799,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:39:30,10.0
D9,1.9e+03,View,151897,25.0,0.5,0.008,Multimodal,0.7,1.001,14.713,45,D9,1518966,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:40:09,10.0
D10,1.9e+03,View,82621,25.0,0.7,0.004,Multimodal,1.4,1.004,33.509,46,D10,826209,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:40:47,10.0
D11,2e+03,View,1249901,25.0,33.6,0.014,39.5,12558.6,1.000,1.445,47,D11,12499014,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:41:26,10.0
D12,2e+03,View,75820,25.0,--,0.000,--,--,1.000,10000000.000,48,D12,758204,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:42:04,10.0
E1,2.1e+03,View,103051,25.0,359.8,0.155,Multimodal,3219144.6,1.066,97.405,49,E1,1030508,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:42:51,10.0
E2,2.1e+03,View,112402,25.0,111.6,0.035,Multimodal,207963.9,1.013,15.223,50,E2,1124023,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:43:30,10.0
E3,2.1e+03,View,123974,25.0,158.9,0.072,Multimodal,475615.4,1.021,13.761,51,E3,1239739,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:44:08,10.0
E4,2.2e+03,View,172677,25.0,339.3,0.085,Multimodal,2806066.0,1.021,30.205,52,E4,1726770,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:44:46,10.0
E5,2.2e+03,View,289501,25.0,117.8,0.039,Multimodal,236093.1,1.004,5.628,53,E5,2895014,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:45:25,10.0
E6,2.3e+03,View,126865,25.0,133.2,0.052,Multimodal,314945.9,1.010,10.358,54,E6,1268650,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:46:03,10.0
E7,2.3e+03,View,443098,25.0,243.7,0.019,Multimodal,1294274.8,1.004,1.806,55,E7,4430976,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:46:42,10.0
E8,2.3e+03,View,157589,25.0,132.5,0.031,Multimodal,311217.3,1.009,5.784,56,E8,1575892,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:47:21,10.0
E9,2.4e+03,View,352537,25.0,104.9,0.089,0.0,179982.2,1.004,821.661,57,E9,3525367,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:47:58,10.0
E10,2.4e+03,View,928836,25.0,308.2,0.654,0.0,2241081.3,0.936,63117.884,58,E10,9288362,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:48:37,10.0
E11,2.4e+03,View,8594612,25.0,309.5,0.204,0.0,2264222.0,0.979,6470.921,59,E11,85946117,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:49:15,10.0
E12,2.5e+03,View,513727,25.0,222.7,1.494,0.0,1048525.2,0.953,204084.956,60,E12,5137274,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:49:54,10.0
F1,2.5e+03,View,63959,25.0,2.0,0.019,Multimodal,16.7,1.009,89.853,61,F1,639593,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:50:40,10.0
F2,2.6e+03,View,89579,25.0,81.5,0.016,Multimodal,99798.7,1.002,16.340,62,F2,895794,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:51:17,10.0
F3,2.6e+03,View,71665,25.0,0.5,0.021,Multimodal,0.8,1.018,513.832,63,F3,716646,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:51:56,10.0
F4,2.6e+03,View,99292,25.0,0.7,0.017,Multimodal,1.3,1.003,34.912,64,F4,992919,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:52:34,10.0
F5,2.7e+03,View,106334,25.0,0.8,0.022,Multimodal,2.1,1.006,50.213,65,F5,1063344,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:53:12,10.0
F6,2.7e+03,View,293586,25.0,135.9,0.008,Multimodal,329899.9,1.003,1.986,66,F6,2935861,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:53:50,10.0
F7,2.8e+03,View,655382,25.0,1.6,0.000,Multimodal,10.7,1.000,1.492,67,F7,6553821,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:54:29,10.0
F8,2.8e+03,View,68738,25.0,--,0.000,--,--,1.000,10000000.000,68,F8,687375,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:55:08,10.0
F9,2.8e+03,View,107697,25.0,0.4,0.015,Multimodal,0.3,1.004,53.518,69,F9,1076966,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:55:45,10.0
F10,2.9e+03,View,343351,25.0,218.0,0.043,0.0,997433.2,0.997,91.073,70,F10,3433507,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:56:23,10.0
F11,2.9e+03,View,74732,25.0,--,0.000,--,--,1.000,10000000.000,71,F11,747317,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:57:02,10.0
F12,3e+03,View,80111,25.0,0.6,0.011,Multimodal,1.0,1.001,23.181,72,F12,801108,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:57:40,10.0
G1,3e+03,View,2994762,25.0,75.7,0.105,Multimodal,84031.8,1.096,86.249,73,G1,29947618,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:58:26,10.0
G2,3e+03,View,2151528,25.0,79.6,0.100,Multimodal,94298.0,1.117,13.310,74,G2,21515278,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:59:05,10.0
G3,3.1e+03,View,4349143,25.0,130.5,0.111,47.0,300291.8,1.037,1.620,75,G3,43491434,5,5,0,5.0,Water,1.333,0.89,Aqueous,15:59:44,10.0
G4,3.1e+03,View,3204564,25.0,110.3,0.060,Multimodal,202686.6,1.025,4.974,76,G4,32045637,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:00:23,10.0
G5,3.2e+03,View,4177549,25.0,104.9,0.046,Multimodal,179959.9,1.021,1.588,77,G5,41775488,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:01:01,10.0
G6,3.2e+03,View,3746647,25.0,30.9,0.130,Multimodal,10325.8,1.032,173.356,78,G6,37466471,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:01:40,10.0
G7,3.2e+03,View,3380953,25.0,107.1,0.065,Multimodal,188838.9,1.043,30.146,79,G7,33809534,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:02:18,10.0
G8,3.3e+03,View,1729890,25.0,87.9,0.055,55.4,118939.7,1.102,0.589,80,G8,17298904,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:02:56,10.0
G9 (Incomplete),3.3e+03,View,--,--,--,--,--,--,--,--,81,G9,--,1,1,0,5.0,Water,1.333,--,Aqueous,16:03:34,4.2
G10,3.3e+03,View,11994750,25.0,238.7,0.214,0.0,1233065.5,0.984,7286.191,82,G10,119947499,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:03:55,10.0
G11 (Incomplete),3.4e+03,View,--,--,--,--,--,--,--,--,83,G11,--,1,1,0,5.0,Water,1.333,--,Aqueous,16:04:33,6.4
G12,3.4e+03,View,2253337,25.0,208.7,0.138,0.0,900077.4,1.010,1123.422,84,G12,22533372,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:04:56,10.0
H1,3.4e+03,View,1082849,25.0,57.9,0.121,Multimodal,44884.7,1.090,16.917,85,H1,10828491,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:05:44,10.0
H2,3.5e+03,View,1623096,25.0,96.9,0.138,9.8,149574.9,1.283,1.780,86,H2,16230964,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:06:23,10.0
H3,3.5e+03,View,2769664,25.0,114.5,0.149,23.4,221205.7,1.296,1.326,87,H3,27696639,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:07:01,10.0
H4,3.6e+03,View,3169236,25.0,127.4,0.050,33.4,283862.5,1.053,0.149,88,H4,31692361,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:07:39,10.0
H5,3.6e+03,View,1232774,25.0,108.9,0.118,28.7,196393.4,1.126,0.784,89,H5,12327736,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:08:17,10.0
H6,3.6e+03,View,1102768,25.0,96.1,0.096,32.7,146735.8,1.094,0.952,90,H6,11027683,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:08:55,10.0
H7,3.7e+03,View,768488,25.0,89.3,0.111,29.5,123582.8,1.189,2.095,91,H7,7684882,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:09:34,10.0
H8,3.7e+03,View,567945,25.0,93.7,0.138,39.3,138305.1,1.124,1.086,92,H8,5679450,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:10:12,10.0
H9,3.7e+03,View,634164,25.0,82.7,0.168,27.2,103298.7,1.201,3.381,93,H9,6341637,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:10:52,10.0
H10,3.8e+03,View,398899,25.0,75.2,0.179,7.1,82614.7,1.258,2.191,94,H10,3988991,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:11:30,10.0
H11,3.8e+03,View,126192,25.0,70.1,0.093,Multimodal,70169.5,1.226,9.701,95,H11,1261920,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:12:08,10.0
H12,3.9e+03,View,63961,25.0,4.2,0.018,Multimodal,94.5,1.035,120.419,96,H12,639609,5,5,0,5.0,Water,1.333,0.89,Aqueous,16:12:47,10.0
